team2Score,team1Score,team1,team2
89,93,Miami Heat,Utah Jazz
92,98,Portland Trail Blazers,Washington Wizards
112,97,Phoenix Suns,Dallas Mavericks
91,108,San Antonio Spurs,Denver Nuggets
98,95,New York Knicks,Atlanta Hawks
93,78,Portland Trail Blazers,Boston Celtics
97,73,Indiana Pacers,Cleveland Cavaliers
91,96,Philadelphia 76ers,Detroit Pistons
131,112,Golden State Warriors,Houston Rockets
93,81,Los Angeles Clippers,Memphis Grizzlies
101,96,Charlotte Bobcats,Milwaukee Bucks
113,84,Minnesota Timberwolves,New Jersey Nets
98,89,Oklahoma City Thunder,Orlando Magic
114,87,Toronto Raptors,Utah Jazz
104,106,Los Angeles Lakers,Washington Wizards
74,94,Cleveland Cavaliers,Charlotte Bobcats
117,110,Washington Wizards,Chicago Bulls
100,98,Atlanta Hawks,Dallas Mavericks
105,99,Oklahoma City Thunder,Miami Heat
84,107,Los Angeles Clippers,Minnesota Timberwolves
106,87,Memphis Grizzlies,New Orleans Hornets
84,95,New Jersey Nets,Philadelphia 76ers
106,104,Utah Jazz,Phoenix Suns
85,118,Denver Nuggets,Sacramento Kings
123,88,Golden State Warriors,San Antonio Spurs
117,122,Boston Celtics,Indiana Pacers
105,92,Milwaukee Bucks,Los Angeles Lakers
104,92,Detroit Pistons,New York Knicks
97,98,Portland Trail Blazers,Toronto Raptors
88,95,Orlando Magic,Los Angeles Clippers
109,97,Houston Rockets,Memphis Grizzlies
100,96,Charlotte Bobcats,Miami Heat
102,112,Golden State Warriors,Oklahoma City Thunder
105,100,New York Knicks,Chicago Bulls
114,94,Toronto Raptors,Cleveland Cavaliers
126,133,San Antonio Spurs,Dallas Mavericks
92,84,Atlanta Hawks,Houston Rockets
96,99,Utah Jazz,Minnesota Timberwolves
125,110,Milwaukee Bucks,Phoenix Suns
108,109,Orlando Magic,Portland Trail Blazers
113,101,Los Angeles Lakers,Sacramento Kings
107,94,Detroit Pistons,Washington Wizards
116,105,Minnesota Timberwolves,Denver Nuggets
119,96,Milwaukee Bucks,Golden State Warriors
115,110,Phoenix Suns,Los Angeles Lakers
109,121,New York Knicks,New Jersey Nets
105,89,Charlotte Bobcats,New Orleans Hornets
102,108,Memphis Grizzlies,Oklahoma City Thunder
93,101,Cleveland Cavaliers,Philadelphia 76ers
95,89,Atlanta Hawks,San Antonio Spurs
101,88,Indiana Pacers,Toronto Raptors
95,90,Charlotte Bobcats,Dallas Mavericks
97,88,Portland Trail Blazers,Utah Jazz
88,122,Boston Celtics,Washington Wizards
94,82,New Orleans Hornets,Boston Celtics
88,72,Philadelphia 76ers,Cleveland Cavaliers
114,110,Indiana Pacers,Detroit Pistons
108,119,Houston Rockets,Golden State Warriors
112,103,Sacramento Kings,Los Angeles Lakers
103,96,Chicago Bulls,Memphis Grizzlies
73,87,Atlanta Hawks,Miami Heat
86,98,San Antonio Spurs,Minnesota Timberwolves
79,101,Toronto Raptors,New Jersey Nets
113,112,Orlando Magic,Phoenix Suns
112,120,Los Angeles Clippers,Portland Trail Blazers
97,92,Cleveland Cavaliers,Atlanta Hawks
86,90,Detroit Pistons,Charlotte Bobcats
113,104,New Jersey Nets,Chicago Bulls
103,99,Oklahoma City Thunder,Dallas Mavericks
123,105,Golden State Warriors,Denver Nuggets
95,82,Houston Rockets,Los Angeles Clippers
121,103,Indiana Pacers,Milwaukee Bucks
104,89,Washington Wizards,Philadelphia 76ers
90,114,New York Knicks,Sacramento Kings
94,103,Orlando Magic,Utah Jazz
98,86,Minnesota Timberwolves,Los Angeles Lakers
102,86,Miami Heat,Memphis Grizzlies
109,104,Oklahoma City Thunder,San Antonio Spurs
91,99,New Orleans Hornets,Toronto Raptors
83,79,Charlotte Bobcats,Atlanta Hawks
100,91,Utah Jazz,Boston Celtics
88,98,Denver Nuggets,Dallas Mavericks
98,109,Orlando Magic,Golden State Warriors
83,98,Milwaukee Bucks,Miami Heat
111,103,New York Knicks,Phoenix Suns
118,103,Minnesota Timberwolves,Sacramento Kings
87,94,New Jersey Nets,Toronto Raptors
98,118,Indiana Pacers,Washington Wizards
110,101,Chicago Bulls,Charlotte Bobcats
108,96,Denver Nuggets,Houston Rockets
116,114,New York Knicks,Los Angeles Lakers
84,91,New Orleans Hornets,Memphis Grizzlies
88,98,Los Angeles Clippers,Oklahoma City Thunder
109,77,Sacramento Kings,Portland Trail Blazers
85,88,Boston Celtics,Atlanta Hawks
115,109,Los Angeles Clippers,Chicago Bulls
88,74,Washington Wizards,Detroit Pistons
127,120,Golden State Warriors,Indiana Pacers
70,93,Cleveland Cavaliers,Minnesota Timberwolves
92,103,Utah Jazz,New Jersey Nets
90,83,San Antonio Spurs,New Orleans Hornets
93,88,Milwaukee Bucks,Philadelphia 76ers
86,96,Dallas Mavericks,Toronto Raptors
90,78,San Antonio Spurs,Orlando Magic
124,119,Phoenix Suns,Portland Trail Blazers
115,99,Golden State Warriors,Atlanta Hawks
126,108,Chicago Bulls,Boston Celtics
88,105,Cleveland Cavaliers,Denver Nuggets
114,120,Utah Jazz,Detroit Pistons
107,96,Sacramento Kings,Houston Rockets
109,117,Los Angeles Clippers,Indiana Pacers
83,112,Charlotte Bobcats,Memphis Grizzlies
89,87,Los Angeles Lakers,Miami Heat
121,97,Dallas Mavericks,New Jersey Nets
81,105,Milwaukee Bucks,New York Knicks
91,83,Toronto Raptors,Oklahoma City Thunder
103,109,Philadelphia 76ers,Washington Wizards
103,110,Golden State Warriors,Charlotte Bobcats
106,98,Utah Jazz,Chicago Bulls
119,85,Los Angeles Clippers,Milwaukee Bucks
102,109,Houston Rockets,Minnesota Timberwolves
103,106,Miami Heat,New Jersey Nets
99,90,Sacramento Kings,New Orleans Hornets
106,103,Los Angeles Lakers,Orlando Magic
94,95,Indiana Pacers,Philadelphia 76ers
108,101,Denver Nuggets,Phoenix Suns
107,97,Toronto Raptors,San Antonio Spurs
85,78,Detroit Pistons,Atlanta Hawks
124,105,New York Knicks,Boston Celtics
91,102,Cleveland Cavaliers,Oklahoma City Thunder
86,97,Dallas Mavericks,Washington Wizards
97,89,Portland Trail Blazers,Denver Nuggets
75,97,Toronto Raptors,Los Angeles Clippers
96,105,Los Angeles Lakers,Memphis Grizzlies
91,114,Houston Rockets,New Jersey Nets
113,81,Golden State Warriors,Orlando Magic
101,85,Sacramento Kings,San Antonio Spurs
99,88,Oklahoma City Thunder,Atlanta Hawks
110,91,Philadelphia 76ers,Boston Celtics
80,72,Washington Wizards,Charlotte Bobcats
99,90,Houston Rockets,Cleveland Cavaliers
100,82,Memphis Grizzlies,Dallas Mavericks
104,98,Chicago Bulls,Detroit Pistons
107,108,New Jersey Nets,Indiana Pacers
96,88,Golden State Warriors,Miami Heat
94,86,Utah Jazz,Milwaukee Bucks
87,100,Los Angeles Lakers,New Orleans Hornets
101,92,Denver Nuggets,Portland Trail Blazers
99,93,Minnesota Timberwolves,San Antonio Spurs
93,89,Washington Wizards,Cleveland Cavaliers
92,83,Boston Celtics,Los Angeles Lakers
88,68,New Orleans Hornets,Orlando Magic
90,91,San Antonio Spurs,Phoenix Suns
94,102,Dallas Mavericks,Portland Trail Blazers
105,101,Philadelphia 76ers,Denver Nuggets
90,88,Oklahoma City Thunder,Detroit Pistons
99,89,Boston Celtics,Golden State Warriors
108,105,Indiana Pacers,Memphis Grizzlies
90,77,Chicago Bulls,Miami Heat
87,95,Charlotte Bobcats,New Jersey Nets
88,79,Houston Rockets,New Orleans Hornets
107,120,Minnesota Timberwolves,New York Knicks
101,107,Toronto Raptors,Sacramento Kings
97,88,Dallas Mavericks,Utah Jazz
129,117,Chicago Bulls,Atlanta Hawks
103,114,New Jersey Nets,Charlotte Bobcats
120,115,Utah Jazz,Houston Rockets
76,87,Detroit Pistons,Milwaukee Bucks
94,118,Orlando Magic,Minnesota Timberwolves
102,89,Toronto Raptors,Portland Trail Blazers
106,103,Memphis Grizzlies,San Antonio Spurs
104,95,Oklahoma City Thunder,Washington Wizards
93,86,Miami Heat,Cleveland Cavaliers
103,105,New Orleans Hornets,Indiana Pacers
76,98,Dallas Mavericks,Los Angeles Clippers
130,113,Golden State Warriors,Los Angeles Lakers
110,117,Denver Nuggets,New York Knicks
63,108,Boston Celtics,Sacramento Kings
109,91,Denver Nuggets,Atlanta Hawks
88,82,Orlando Magic,Detroit Pistons
117,111,Toronto Raptors,Golden State Warriors
87,89,Washington Wizards,Houston Rockets
108,98,Memphis Grizzlies,Minnesota Timberwolves
87,100,Chicago Bulls,New Jersey Nets
102,110,Phoenix Suns,Oklahoma City Thunder
112,95,Philadelphia 76ers,Utah Jazz
89,93,New York Knicks,Charlotte Bobcats
107,100,Minnesota Timberwolves,Dallas Mavericks
104,110,Atlanta Hawks,Indiana Pacers
89,101,Phoenix Suns,Memphis Grizzlies
104,95,Cleveland Cavaliers,Miami Heat
97,85,Washington Wizards,New Orleans Hornets
91,86,Boston Celtics,Portland Trail Blazers
92,90,Los Angeles Clippers,Sacramento Kings
98,100,Milwaukee Bucks,San Antonio Spurs
94,113,Orlando Magic,Chicago Bulls
83,75,New Jersey Nets,Detroit Pistons
85,81,Milwaukee Bucks,Houston Rockets
92,100,Philadelphia 76ers,Los Angeles Clippers
107,100,Golden State Warriors,Oklahoma City Thunder
107,114,Denver Nuggets,Toronto Raptors
108,83,Washington Wizards,Boston Celtics
117,92,Chicago Bulls,Cleveland Cavaliers
96,86,Philadelphia 76ers,Dallas Mavericks
98,92,Sacramento Kings,Detroit Pistons
113,100,Utah Jazz,Los Angeles Lakers
80,91,San Antonio Spurs,Memphis Grizzlies
103,75,Charlotte Bobcats,Milwaukee Bucks
115,108,Golden State Warriors,Minnesota Timberwolves
93,91,Atlanta Hawks,New Jersey Nets
103,105,Indiana Pacers,New York Knicks
120,122,Denver Nuggets,Oklahoma City Thunder
86,76,Miami Heat,Orlando Magic
106,98,Los Angeles Clippers,Phoenix Suns
77,92,New Orleans Hornets,Portland Trail Blazers
94,73,Houston Rockets,Toronto Raptors
103,100,Houston Rockets,Atlanta Hawks
102,92,Milwaukee Bucks,Charlotte Bobcats
92,102,Minnesota Timberwolves,Chicago Bulls
105,100,New Orleans Hornets,Denver Nuggets
122,117,Sacramento Kings,Indiana Pacers
101,96,New Jersey Nets,Miami Heat
108,106,Philadelphia 76ers,San Antonio Spurs
87,88,Detroit Pistons,Los Angeles Clippers
100,86,Portland Trail Blazers,Los Angeles Lakers
102,82,Dallas Mavericks,Memphis Grizzlies
100,88,Boston Celtics,New York Knicks
108,102,Orlando Magic,Toronto Raptors
80,77,Cleveland Cavaliers,Washington Wizards
135,115,Indiana Pacers,Denver Nuggets
84,91,San Antonio Spurs,Miami Heat
107,97,Toronto Raptors,Milwaukee Bucks
98,90,Sacramento Kings,New Jersey Nets
119,114,Golden State Warriors,Utah Jazz
114,106,Boston Celtics,Charlotte Bobcats
99,94,Sacramento Kings,Chicago Bulls
107,102,Los Angeles Clippers,Dallas Mavericks
105,116,New Orleans Hornets,Los Angeles Lakers
87,94,Minnesota Timberwolves,Memphis Grizzlies
107,99,New York Knicks,Oklahoma City Thunder
89,80,Washington Wizards,Orlando Magic
104,96,Houston Rockets,Philadelphia 76ers
102,106,Orlando Magic,Atlanta Hawks
85,89,Houston Rockets,Boston Celtics
111,81,Charlotte Bobcats,Cleveland Cavaliers
108,97,Miami Heat,Denver Nuggets
106,114,Los Angeles Lakers,Golden State Warriors
105,110,Philadelphia 76ers,Milwaukee Bucks
129,87,Oklahoma City Thunder,Minnesota Timberwolves
100,89,Memphis Grizzlies,New Jersey Nets
110,113,Indiana Pacers,Phoenix Suns
84,83,Detroit Pistons,Portland Trail Blazers
116,90,New Orleans Hornets,Utah Jazz
93,99,Toronto Raptors,Washington Wizards
99,94,New York Knicks,Dallas Mavericks
106,84,Los Angeles Clippers,San Antonio Spurs
98,86,Washington Wizards,Chicago Bulls
98,83,Boston Celtics,Cleveland Cavaliers
90,93,Detroit Pistons,Denver Nuggets
121,119,Indiana Pacers,Los Angeles Lakers
104,102,New Jersey Nets,Milwaukee Bucks
107,80,Los Angeles Clippers,New Orleans Hornets
96,98,Houston Rockets,Oklahoma City Thunder
121,87,Atlanta Hawks,Orlando Magic
93,87,Charlotte Bobcats,Philadelphia 76ers
128,100,Dallas Mavericks,Phoenix Suns
115,119,Miami Heat,Sacramento Kings
103,82,Memphis Grizzlies,Toronto Raptors
98,109,Oklahoma City Thunder,Chicago Bulls
96,76,New York Knicks,Houston Rockets
106,104,Milwaukee Bucks,Minnesota Timberwolves
113,100,Golden State Warriors,Portland Trail Blazers
99,82,Detroit Pistons,Utah Jazz
89,92,Charlotte Bobcats,Washington Wizards
94,109,Philadelphia 76ers,Atlanta Hawks
120,117,Indiana Pacers,Golden State Warriors
103,109,Phoenix Suns,Los Angeles Clippers
108,105,Miami Heat,Los Angeles Lakers
102,95,Dallas Mavericks,Sacramento Kings
98,105,Orlando Magic,San Antonio Spurs
88,94,Boston Celtics,Toronto Raptors
115,109,Toronto Raptors,Boston Celtics
95,109,Portland Trail Blazers,Chicago Bulls
103,99,Oklahoma City Thunder,New Jersey Nets
95,101,New York Knicks,New Orleans Hornets
120,113,Indiana Pacers,Utah Jazz
91,97,Milwaukee Bucks,Washington Wizards
99,97,Dallas Mavericks,Denver Nuggets
78,80,Charlotte Bobcats,Detroit Pistons
100,105,Los Angeles Lakers,Houston Rockets
87,102,Cleveland Cavaliers,Memphis Grizzlies
96,99,Miami Heat,Minnesota Timberwolves
107,102,Atlanta Hawks,Phoenix Suns
107,139,Orlando Magic,Sacramento Kings
118,86,New Jersey Nets,Boston Celtics
97,104,New Orleans Hornets,Dallas Mavericks
133,135,Sacramento Kings,Golden State Warriors
110,106,Detroit Pistons,Indiana Pacers
80,97,Atlanta Hawks,Los Angeles Clippers
99,102,Miami Heat,Milwaukee Bucks
128,122,Washington Wizards,New York Knicks
114,93,Utah Jazz,Oklahoma City Thunder
100,79,Portland Trail Blazers,Philadelphia 76ers
112,111,Los Angeles Lakers,San Antonio Spurs
98,102,Chicago Bulls,Toronto Raptors
102,93,Cleveland Cavaliers,Chicago Bulls
119,113,Phoenix Suns,Denver Nuggets
99,105,Portland Trail Blazers,New Jersey Nets
92,78,New Orleans Hornets,Cleveland Cavaliers
119,114,Atlanta Hawks,Golden State Warriors
111,104,Toronto Raptors,Indiana Pacers
103,109,Orlando Magic,Los Angeles Lakers
91,101,Utah Jazz,Memphis Grizzlies
89,79,Detroit Pistons,Oklahoma City Thunder
109,87,San Antonio Spurs,Philadelphia 76ers
103,105,Minnesota Timberwolves,Phoenix Suns
122,129,Milwaukee Bucks,Sacramento Kings
96,89,New York Knicks,Washington Wizards
102,97,Portland Trail Blazers,Charlotte Bobcats
87,92,San Antonio Spurs,Chicago Bulls
115,108,Utah Jazz,Dallas Mavericks
88,106,Orlando Magic,Denver Nuggets
85,91,New Orleans Hornets,Detroit Pistons
93,86,Miami Heat,Houston Rockets
101,92,Milwaukee Bucks,Los Angeles Clippers
85,105,Boston Celtics,New Jersey Nets
97,107,Philadelphia 76ers,New York Knicks
94,104,Miami Heat,Oklahoma City Thunder
113,117,Phoenix Suns,Toronto Raptors
87,84,Toronto Raptors,Atlanta Hawks
104,87,Phoenix Suns,Boston Celtics
